id;text_type
2952;article
2953;article
2954;article
2955;article
2956;article
2957;article
2958;article
2959;article
2960;article
2961;article
2962;article
2963;article
2964;caption
2965;article
2966;article
2967;article
2968;article
2969;caption
2970;article
2971;article
2972;article
2973;caption
2974;article
2975;article
2976;article
2977;article
2978;article
2979;article
2980;article
2981;article
2982;article
2983;article
2984;article
2985;article
2986;caption
2987;article
2988;caption
2989;article
2990;article
2991;article
2992;article
2993;article
2994;article
2995;article
2996;article
2997;article
2998;article
2999;article
3000;article
3001;article
3002;article
3003;article
3004;article
3005;article
3006;article
3007;article
3008;article
3009;article
3010;article
3011;article
3012;article
3013;article
3014;article
3015;article
3016;article
3017;article
3018;article
3019;article
3020;article
3021;article
3022;article
3023;article
3024;article
3025;article
3026;article
3027;article
3028;caption
3029;article
3030;article
3031;article
3032;article
3033;article
3034;article
3035;article
3036;article
3037;article
3038;article
3039;article
3040;article
3041;caption
3042;article
3043;article
3044;article
3045;caption
3046;article
3047;article
3048;article
3049;article
3050;article
3051;article
3052;article
3053;article
3054;article
3055;caption
3056;article
3057;article
3058;article
3059;article
3060;article
3061;article
3062;article
3063;article
3064;article
3065;article
3066;article
3067;article
3068;article
3069;article
3070;article
3071;article
3072;article
3073;article
3074;article
3075;article
3076;article
3077;article
3078;article
3079;article
3080;article
3081;article
3082;article
3083;article
3084;caption
3085;article
3086;caption
3087;article
3088;article
3089;article
3090;article
3091;article
3092;article
3093;article
3094;article
3095;article
3096;article
3097;article
3098;article
3099;caption
3100;article
3101;article
3102;article
3103;article
3104;article
3105;article
3106;article
3107;article
3108;article
3109;article
3110;article
3111;article
3112;article
3113;article
3114;article
3115;article
3116;article
3117;article
3118;article
3119;article
3120;article
3121;article
3122;caption
3123;article
3124;caption
3125;article
3126;article
3127;caption
3128;article
3129;article
3130;article
3131;caption
3132;article
3133;article
3134;article
3135;article
3136;article
3137;article
3138;article
3139;caption
3140;caption
3141;article
3142;article
3143;article
3144;article
3145;article
3146;article
3147;article
3148;article
3149;article
3150;article
3151;article
3152;article
3153;article
3154;article
3155;article
3156;article
3157;article
3158;article
3159;article
3160;article
3161;article
3162;article
3163;caption
3164;article
3165;caption
3166;article
3167;article
3168;article
3169;article
3170;article
3171;article
3172;article
3173;article
3174;article
3175;article
3176;article
3177;article
3178;article
3179;article
3180;article
3181;article
3182;article
3183;caption
3184;article
3185;article
3186;article
3187;caption
3188;article
3189;article
3190;article
3191;article
3192;article
3193;article
3194;article
3195;article
3196;article
3197;article
3198;article
3199;caption
3200;article
3201;article
3202;article
3203;article
3204;article
3205;article
3206;article
3207;article
3208;article
3209;article
3210;article
3211;article
3212;caption
3213;article
3214;article
3215;article
3216;article
3217;article
3218;article
3219;caption
3220;article
3221;article
3222;article
3223;article
3224;article
3225;article
3226;article
3227;article
3228;article
3229;article
3230;article
3231;article
3232;article
3233;caption
3234;article
3235;article
3236;article
3237;article
3238;article
3239;article
3240;article
3241;article
3242;article
3243;article
3244;article
3245;article
3246;article
3247;article
3248;article
3249;caption
3250;article
3251;article
3252;article
3253;article
3254;article
3255;article
3256;article
3257;article
3258;article
3259;article
3260;article
3261;article
3262;article
3263;article
3264;article
3265;article
3266;article
3267;article
3268;article
3269;article
3270;article
3271;article
3272;article
3273;article
3274;article
3275;article
3276;article
3277;article
3278;article
3279;article
3280;article
3281;article
3282;article
3283;article
3284;article
3285;article
3286;article
3287;article
3288;article
3289;article
3290;article
3291;article
3292;article
3293;article
3294;article
3295;article
3296;caption
3297;article
3298;article
3299;article
3300;article
3301;article
3302;article
3303;article
3304;caption
3305;article
3306;article
3307;article
3308;article
3309;article
3310;article
3311;article
3312;article
3313;caption
3314;article
3315;article
3316;article
3317;article
3318;article
3319;article
3320;article
3321;article
3322;article
3323;article
3324;article
3325;article
3326;article
3327;caption
3328;article
3329;article
3330;article
3331;article
3332;article
3333;article
3334;article
3335;article
3336;caption
3337;article
3338;article
3339;article
3340;article
3341;article
3342;caption
3343;caption
3344;article
3345;article
3346;article
3347;article
3348;article
3349;article
3350;article
3351;article
3352;article
3353;article
3354;article
3355;article
3356;article
3357;article
3358;article
3359;article
3360;article
3361;article
3362;article
3363;article
3364;article
3365;article
3366;article
3367;article
3368;article
3369;article
3370;article
3371;article
3372;article
3373;article
3374;article
3375;article
3376;caption
3377;article
3378;article
3379;article
3380;article
3381;article
3382;article
3383;article
3384;caption
3385;article
3386;article
3387;article
3388;article
3389;article
3390;article
3391;article
3392;article
3393;caption
3394;article
3395;article
3396;article
3397;article
3398;article
3399;article
3400;article
3401;article
3402;article
3403;article
3404;article
3405;article
3406;article
3407;article
3408;article
3409;article
3410;article
3411;article
3412;article
3413;article
3414;caption
3415;article
3416;article
3417;article
3418;article
3419;article
3420;article
3421;article
3422;article
3423;article
3424;article
3425;article
3426;article
3427;article
3428;article
3429;article
3430;article
3431;article
3432;article
3433;article
3434;caption
3435;article
3436;article
3437;article
3438;article
3439;article
3440;article
3441;article
3442;article
3443;article
3444;article
3445;article
3446;article
3447;article
3448;caption
3449;article
3450;article
3451;article
3452;article
3453;article
3454;article
3455;article
3456;caption
3457;article
3458;article
3459;article
3460;article
3461;article
3462;article
3463;article
3464;article
3465;article
3466;caption
3467;article
3468;article
3469;article
3470;article
3471;article
3472;caption
3473;article
3474;article
3475;article
3476;article
3477;article
3478;article
3479;article
3480;article
3481;article
3482;article
3483;article
3484;article
3485;article
3486;caption
3487;caption
3488;article
3489;caption
3490;article
3491;article
3492;article
3493;article
3494;article
3495;article
3496;article
3497;article
3498;article
3499;article
3500;article
3501;article
3502;article
3503;article
3504;article
3505;article
3506;article
3507;caption
3508;article
3509;article
3510;article
3511;article
3512;article
3513;article
3514;article
3515;article
3516;article
3517;article
3518;article
3519;article
3520;article
3521;article
3522;article
3523;article
3524;article
3525;article
3526;caption
3527;article
3528;article
3529;article
3530;article
3531;article
3532;article
3533;article
3534;article
3535;article
3536;article
3537;article
3538;article
3539;caption
3540;article
3541;article
3542;article
3543;article
3544;article
3545;caption
3546;article
